ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
jmetal.experiments.settings.pNSGAII_Settings;1;1;0;0;0;0;0;0;0;1;1;52;7;0;3;0;3;0;0;0;1;0;1;1;0;0;15;0;0;1;
jmetal.operators.crossover.PMXCrossover;7;0;6;3;0;0;3;0;0;0;12;44;2;0;3;0;3;0;0;0;0;1;4;2;1;0;9;1;1;3;
jmetal.util.offspring.DifferentialEvolutionOffspring;8;3;0;0;0;2;0;0;0;3;5;33;5;0;5;1;4;0;0;0;0;3;3;1;0;1;10;0;0;1;
jmetal.metaheuristics.mocell.aMOCell2;5;0;5;3;0;0;1;0;0;0;9;50;0;0;2;0;2;0;0;0;0;0;1;0;0;0;9;0;1;5;
jmetal.metaheuristics.mocell.aMOCell3;5;0;5;4;0;0;1;0;0;0;10;56;0;0;2;0;2;0;0;0;0;0;1;0;0;0;6;0;1;5;
jmetal.experiments.Experiment;6;2;48;26;4;0;1;0;0;2;81;427;20;0;23;3;15;1;0;0;8;9;12;10;1;8;16;0;13;7;
jmetal.qualityIndicator.fastHypervolume.wfg.WFGHV;11;0;15;17;0;0;1;3;1;0;36;146;9;0;14;1;12;1;0;0;1;11;13;0;0;0;5;0;8;5;
jmetal.experiments.settings.IBEA_Settings;1;1;0;0;0;0;0;0;0;1;1;56;7;0;3;0;3;0;0;0;1;0;1;1;0;0;15;0;0;1;
jmetal.experiments.settings.NSGAIIAdaptive_Settings;1;1;0;0;0;0;0;0;0;1;1;42;8;0;3;0;3;0;0;0;1;0;1;1;0;0;13;0;0;1;
jmetal.operators.selection.PESA2Selection;2;1;5;0;0;0;1;0;0;1;7;18;0;0;2;0;2;0;0;0;0;0;2;2;1;0;6;1;2;4;
jmetal.core.Variable;0;0;0;0;0;0;0;0;0;0;0;13;0;0;8;0;8;0;0;0;0;3;0;0;0;0;3;6;0;0;
jmetal.metaheuristics.mocell.aMOCell1;5;0;6;4;0;0;1;0;0;0;11;56;0;0;2;0;2;0;0;0;0;0;1;0;0;0;6;0;1;5;
jmetal.operators.crossover.HUXCrossover;7;1;6;4;0;0;0;0;0;1;11;33;2;0;3;0;3;0;0;0;0;1;4;2;1;0;10;3;1;5;
jmetal.experiments.util.RWilcoxon;6;0;2;6;2;0;0;0;0;0;10;75;0;0;1;0;1;1;0;0;1;0;2;1;0;1;4;0;1;3;
jmetal.problems.ProblemFactory;1;1;11;0;0;0;1;0;0;1;13;29;0;0;1;0;1;0;0;0;1;0;1;1;0;1;4;1;1;11;
jmetal.problems.Binh2;5;0;3;2;0;0;0;0;0;0;5;32;0;0;3;0;3;0;0;0;1;0;2;0;0;0;6;0;2;2;
jmetal.util.DistanceNode;0;0;0;0;0;0;0;0;0;0;0;6;2;0;5;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;
jmetal.metaheuristics.cellde.CellDE_main;1;0;3;0;0;0;0;0;0;0;3;34;2;0;1;0;1;1;0;0;0;0;1;1;0;1;15;0;1;2;
jmetal.metaheuristics.singleObjective.particleSwarmOptimization.PSO_main;1;0;0;0;0;0;0;0;0;0;0;17;2;0;1;0;1;1;0;0;0;0;1;1;0;1;13;0;0;0;
jmetal.util.FPGAFitness;7;0;4;6;0;0;0;0;0;0;10;23;3;0;2;0;2;0;0;0;0;0;2;0;0;0;4;0;3;4;
jmetal.encodings.solutionType.BinarySolutionType;5;0;0;1;0;0;0;0;0;0;1;5;0;0;2;0;2;0;0;0;0;0;1;0;0;0;4;0;0;1;
jmetal.metaheuristics.nsgaII.NSGAII;5;0;5;4;0;0;2;0;0;0;11;58;0;0;2;0;2;0;0;0;0;0;1;0;0;0;6;0;1;3;
jmetal.test.experiments.settings.CellDE_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;14;1;0;3;0;3;0;0;0;0;0;0;0;0;0;16;0;0;0;
jmetal.util.archive.WFGHypervolumeArchive;5;0;6;6;0;0;1;0;0;0;13;44;9;0;3;0;3;0;0;0;0;2;1;0;0;0;9;0;3;4;
jmetal.problems.Osyczka2;5;0;3;1;0;0;0;0;0;0;4;53;0;0;3;0;3;0;0;0;1;0;2;0;0;0;6;0;2;2;
jmetal.experiments.settings.SMPSOhv_Settings;1;1;0;0;0;0;0;0;0;1;1;34;5;0;3;0;3;0;0;0;1;0;1;1;0;0;9;0;0;1;
jmetal.operators.selection.BestSolutionSelection;2;0;3;1;0;0;0;0;0;0;4;12;1;0;2;0;2;0;0;0;0;0;2;2;1;0;3;0;1;2;
jmetal.metaheuristics.paes.PAES_main;1;0;3;0;0;0;0;0;0;0;3;31;2;0;1;0;1;1;0;0;0;0;1;1;0;1;14;0;1;2;
jmetal.metaheuristics.singleObjective.cmaes.CMAES;8;0;9;36;0;0;1;0;0;0;46;174;26;0;10;8;2;0;0;0;0;1;5;3;0;2;6;0;10;4;
jmetal.metaheuristics.fastPGA.FastPGA_main;1;0;3;0;0;0;0;0;0;0;3;46;2;0;1;0;1;1;0;0;0;0;1;1;0;1;17;0;1;2;
jmetal.core.Problem;5;0;1;1;0;0;0;0;0;0;2;21;10;0;18;0;18;0;0;0;0;5;5;1;0;1;2;0;0;1;
jmetal.test.experiments.settings.NSGAIIBinary_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;10;1;0;3;0;3;0;0;0;0;0;0;0;0;0;16;0;0;0;
jmetal.qualityIndicator.GeneralizedSpread;1;0;2;1;3;0;0;0;0;0;6;24;1;0;3;0;3;1;0;0;1;1;2;2;0;2;1;0;1;2;
jmetal.operators.selection.Selection;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;2;0;0;0;
jmetal.experiments.util.Friedman;6;2;6;17;0;0;2;0;0;2;27;93;1;0;2;0;2;0;0;0;1;0;1;0;0;0;5;0;6;4;
jmetal.operators.selection.BinaryTournament2;2;0;6;0;0;0;0;0;0;0;6;18;3;0;2;0;2;0;0;0;0;0;2;2;1;0;6;0;1;5;
jmetal.util.wrapper.XReal;5;0;16;0;0;0;0;0;0;0;16;46;2;0;8;0;8;0;0;0;0;5;1;0;0;0;9;0;6;3;
jmetal.test.encodings.variable.RealTest;0;0;0;0;0;0;0;0;0;0;0;12;2;0;9;0;9;0;0;0;0;0;0;0;0;0;5;0;0;0;
jmetal.util.ExtractParetoFront;3;3;7;4;1;0;2;0;0;5;19;64;4;0;8;0;8;1;0;1;1;2;5;2;0;2;2;0;4;3;
jmetal.experiments.settings.MOEAD_Settings;1;1;0;0;0;0;0;0;0;1;1;60;10;0;3;0;3;0;0;0;1;0;1;1;0;0;13;0;0;1;
jmetal.experiments.settings.NSGAIIBinary_Settings;1;1;0;0;0;0;0;0;0;1;1;42;4;0;3;0;3;0;0;0;1;0;1;1;0;0;14;0;0;1;
jmetal.util.Neighborhood;7;0;5;4;0;0;0;0;0;0;9;57;4;0;3;0;3;0;0;0;0;3;2;0;0;0;1;0;2;4;
jmetal.test.experiments.settings.SPEA2_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;16;1;0;3;0;3;0;0;0;0;0;0;0;0;0;16;0;0;0;
