ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;	whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;		nbOtherTypesParams;nbOtherTypesParamsLibrary
com.google.common.collect.TransformedIterator;2;0;0;0;0;0;0;0;0;0;0;4;1;0;5;0;3;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ImmutableSortedSetFauxverideShim;2;0;0;0;0;0;0;0;0;0;0;16;0;0;8;0;8;8;0;0;0;0;23;1;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingImmutableSet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.AbstractSortedSetMultimap;4;0;1;0;0;0;0;0;0;0;1;9;1;0;8;0;5;0;0;0;0;0;5;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ReverseOrdering;6;0;2;0;0;0;0;0;0;0;2;18;2;0;14;0;13;0;0;0;0;0;20;5;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingDeque;2;0;0;0;0;0;0;0;0;0;0;17;0;0;19;0;17;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.ForwardingSet;2;0;0;0;0;0;0;0;0;0;0;5;0;0;7;0;2;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.SingletonImmutableList;3;0;2;0;0;0;0;0;0;0;2;22;1;0;15;0;12;0;0;0;0;4;6;5;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.escape.Escaper;0;0;0;0;0;0;0;0;0;0;0;2;1;0;4;0;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.io.Flushables;1;2;1;0;0;0;0;0;0;2;3;9;1;0;3;1;2;2;0;0;0;1;2;2;0;2;0;0;0;0;0;0;0;0;0;0;
