ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.hibernate.search.backend.impl.lucene.SharedIndexWorkspaceImpl;14;0;7;0;0;0;0;0;0;0;7;25;3;4;6;0;6;0;0;0;0;2;5;1;0;0;6;0;1;3;
org.hibernate.search.backend.impl.jgroups.JGroupsMasterMessageListener;9;1;4;0;0;0;0;0;0;2;6;16;3;0;9;1;8;0;0;0;0;0;10;7;1;0;13;0;2;2;
org.hibernate.search.backend.impl.lucene.works.FlushWorkDelegate;8;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;1;0;0;0;0;0;4;1;0;0;6;0;0;0;
org.hibernate.search.indexes.serialization.javaserialization.impl.OptimizeAll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.search.cfg.DocumentIdMapping;11;0;0;0;0;0;0;0;0;0;0;12;4;0;8;0;8;0;0;0;3;0;7;4;3;0;5;0;0;0;
org.hibernate.search.query.dsl.impl.RangeFacetImpl;2;0;8;0;0;0;0;0;0;0;8;30;3;0;10;3;6;0;0;0;4;4;3;0;3;0;9;2;2;4;
org.hibernate.search.bridge.builtin.BooleanBridge;1;0;1;0;0;0;0;0;0;0;1;4;0;0;2;0;2;0;0;0;1;0;1;1;0;0;2;0;0;1;
org.hibernate.search.indexes.serialization.javaserialization.impl.SerializableFloatField;2;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;0;1;1;0;0;0;2;0;0;0;
org.hibernate.search.indexes.impl.NRTIndexManager;2;0;1;0;0;0;0;0;0;0;1;7;2;0;2;0;0;0;0;0;2;0;4;2;0;0;9;0;0;1;
org.hibernate.search.filter.impl.FilterOptimizationHelper;3;0;7;2;1;0;0;0;0;0;10;25;0;0;4;3;1;3;0;0;0;0;3;3;3;0;6;0;1;3;
org.hibernate.search.bridge.builtin.TikaBridge;6;3;10;0;0;0;0;0;0;3;13;38;3;0;9;2;7;0;0;2;3;0;12;10;2;0;23;8;2;4;
org.hibernate.search.backend.impl.jgroups.JGroupsChannelProvider;3;5;14;0;0;0;0;0;0;5;19;63;15;0;12;1;9;1;0;2;1;0;5;4;0;0;14;9;2;3;
org.hibernate.search.engine.spi.DocumentBuilderContainedEntity;11;0;1;0;0;0;0;0;0;0;1;4;0;0;3;0;3;0;0;0;0;2;11;7;3;0;9;0;0;1;
org.hibernate.search.indexes.impl.NotSharedReaderProvider;13;2;0;0;0;0;0;0;0;2;2;8;3;0;4;0;4;0;0;0;0;0;3;2;0;0;9;1;0;1;
org.hibernate.search.query.dsl.impl.RangeFacetRequest;2;0;4;0;1;0;0;0;0;0;5;18;2;0;6;1;4;0;0;0;4;1;2;1;2;0;4;1;1;2;
org.hibernate.search.query.collector.impl.FieldCacheCollector;3;0;0;0;0;0;0;0;0;0;0;4;2;0;6;0;6;0;0;0;0;3;3;3;0;0;4;0;0;0;
org.hibernate.search.util.impl.LRUMap;1;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;1;0;0;0;0;1;1;1;0;0;3;0;0;0;
org.hibernate.search.query.collector.impl.BigArrayFieldCacheCollectorImpl;4;0;0;0;0;0;0;0;0;0;0;9;3;0;4;0;4;0;0;0;0;3;4;3;0;1;4;0;0;0;
org.hibernate.search.query.engine.impl.FacetManagerImpl;38;0;13;0;2;0;0;0;0;0;15;51;6;0;15;1;9;0;0;1;3;0;6;1;1;0;17;1;1;3;
org.hibernate.search.bridge.builtin.impl.NullEncodingFieldBridge;4;0;2;0;0;0;0;0;0;0;2;8;2;0;3;0;3;0;0;0;2;0;5;3;0;0;4;0;0;1;
org.hibernate.search.query.dsl.impl.ConnectedFacetFieldContext;5;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;1;0;1;0;0;0;2;0;0;0;
org.hibernate.search.bridge.builtin.IntegerBridge;0;0;1;0;0;0;0;0;0;0;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;
org.hibernate.search.cfg.DateBridgeMapping;11;0;1;0;0;0;0;0;0;0;1;12;4;0;5;0;5;0;0;0;2;0;7;3;2;0;6;1;0;1;
org.hibernate.search.bridge.builtin.MapBridge;4;0;1;0;1;0;0;0;0;0;2;6;1;0;4;0;2;0;0;0;3;0;10;6;0;0;4;0;0;1;
org.hibernate.search.engine.impl.DefaultMutableEntityIndexBinding;6;0;0;0;0;0;0;0;0;0;0;13;5;0;10;0;10;0;0;0;0;0;6;3;3;1;8;0;0;0;
org.hibernate.search.query.dsl.impl.ConnectedMultiFieldsTermQueryBuilder;15;1;9;0;2;0;0;4;1;1;16;48;6;0;6;4;2;0;0;0;3;0;12;3;2;0;22;5;4;4;
org.hibernate.search.query.dsl.impl.ConnectedPhraseMatchingContext;8;0;0;0;2;0;0;0;0;0;2;18;5;0;7;1;6;0;0;0;3;1;3;0;0;0;4;0;0;1;
org.hibernate.search.query.dsl.impl.ConnectedSpatialMatchingContext;12;0;0;0;0;0;0;0;0;0;0;13;6;0;6;0;6;0;0;1;0;3;7;0;0;0;6;0;0;0;
org.hibernate.search.backend.impl.WorkQueuePerIndexSplitter;2;0;1;0;1;0;0;0;0;0;2;7;3;0;3;0;2;0;0;1;0;0;3;0;0;0;6;0;0;1;
org.hibernate.search.query.dsl.impl.AbstractFacet;1;0;5;0;0;0;0;0;0;0;5;29;4;0;9;0;9;0;0;0;3;1;1;1;0;0;8;0;0;1;
org.hibernate.search.indexes.serialization.javaserialization.impl.Message;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;1;1;1;0;2;0;0;0;
org.hibernate.search.backend.spi.LuceneIndexingParameters;5;2;9;0;3;0;0;0;0;2;14;43;7;0;12;0;12;0;0;1;0;0;8;6;0;0;18;2;4;3;
org.hibernate.search.indexes.impl.DefaultIndexReaderAccessor;10;0;4;1;3;0;0;0;0;0;8;19;2;0;4;0;4;0;0;0;1;0;3;2;1;0;11;3;3;2;
org.hibernate.search.cfg.TokenFilterDefMapping;5;0;0;0;0;0;0;0;0;0;0;11;3;0;6;0;5;0;0;0;4;0;7;6;6;0;3;0;0;0;
org.hibernate.search.impl.EntityIndexBindingWrapper;2;0;0;0;0;0;0;0;0;0;0;9;1;0;9;0;9;0;0;0;0;0;2;1;1;0;10;0;0;0;
org.hibernate.search.store.impl.DirectoryProviderFactory;2;1;1;0;0;0;0;0;0;1;2;14;1;0;2;1;1;1;0;0;1;0;2;1;0;0;12;1;0;1;
org.hibernate.search.indexes.serialization.spi.SerializationProviderService;2;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;3;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.search.backend.impl.TransactionalSelectionVisitor;16;0;0;0;4;0;0;0;0;0;4;15;6;0;12;1;11;0;0;5;0;0;21;0;0;0;9;0;0;1;
org.hibernate.search.store.optimization.impl.ExplicitOnlyOptimizerStrategy;4;1;1;0;0;0;0;0;0;1;2;9;3;0;4;0;4;0;0;0;0;1;4;2;0;0;14;1;1;2;
org.hibernate.search.query.dsl.impl.ConnectedQueryContextBuilder;2;0;3;0;0;0;0;0;0;0;3;15;3;0;6;1;5;0;0;1;2;0;6;3;3;0;7;1;0;1;
org.hibernate.search.spi.SearchFactoryBuilder;20;1;36;0;13;0;1;0;0;2;52;168;6;0;32;17;15;4;0;1;0;0;29;15;7;0;75;9;12;4;
org.hibernate.search.query.dsl.impl.FacetRange;4;0;30;0;0;0;0;0;0;0;30;90;13;0;12;4;8;0;0;0;4;2;10;6;2;0;5;4;9;3;
org.hibernate.search.exception.AssertionFailure;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;
