ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
storm.trident.testing.StringLength;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;2;0;0;4;0;0;0;
backtype.storm.topology.FailedException;1;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;2;0;2;2;0;0;1;0;0;0;
backtype.storm.generated.NullStruct;6;2;6;0;0;0;1;1;4;2;10;46;2;0;18;2;16;0;0;0;0;1;12;6;0;0;15;5;1;2;
backtype.storm.clojure.RichShellSpout;3;0;1;0;1;0;0;0;0;0;2;7;1;0;3;0;3;0;0;0;0;0;3;3;1;1;6;0;1;2;
backtype.storm.state.SynchronizeOutputCollector;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;2;2;1;0;1;1;0;0;
storm.trident.planner.Node;2;0;0;0;0;0;0;0;0;0;0;8;8;0;4;0;4;0;0;0;2;0;2;2;0;0;6;0;0;0;
backtype.storm.generated.DRPCRequest;6;2;35;0;0;0;1;9;4;2;47;151;6;0;29;2;27;0;0;0;4;3;12;6;0;0;15;7;5;2;
backtype.storm.testing.PrepareBatchBolt;4;0;0;0;0;0;0;0;0;0;0;5;1;0;3;0;3;0;0;0;0;0;4;4;0;0;8;0;0;0;
backtype.storm.security.auth.authorizer.DenyAuthorizer;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;1;0;3;3;0;0;6;0;0;0;
backtype.storm.generated.ComponentCommon;11;2;65;2;4;0;1;17;4;2;91;291;12;0;43;2;41;0;0;0;2;6;19;13;4;0;15;7;16;3;
backtype.storm.metric.api.CountMetric;0;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;0;1;0;0;0;0;1;0;0;0;
backtype.storm.coordination.BatchOutputCollectorImpl;4;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;6;0;0;0;2;1;6;6;2;0;3;0;0;0;
backtype.storm.utils.DisruptorQueue;4;5;9;1;0;0;1;0;0;5;16;65;12;0;18;2;16;0;0;1;1;3;9;9;3;0;17;6;3;4;
backtype.storm.metric.api.rpc.CountShellMetric;1;0;2;0;0;0;0;0;0;0;2;5;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;2;
backtype.storm.tuple.MessageId;5;0;1;1;1;0;0;0;0;0;3;21;1;0;12;0;11;5;0;0;0;2;6;6;2;0;10;0;0;1;
backtype.storm.metric.SystemBolt;6;0;3;0;1;0;0;0;0;0;4;35;7;0;12;0;12;0;5;2;0;0;6;6;0;0;16;2;0;1;
storm.trident.operation.impl.ChainedResult;1;0;2;1;1;0;0;0;0;0;4;11;2;0;3;0;3;0;0;0;0;1;2;2;0;0;2;0;2;2;
storm.trident.operation.builtin.Sum;2;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;3;3;0;0;3;0;0;0;
backtype.storm.metric.api.MeanReducerState;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;
backtype.storm.generated.InvalidTopologyException;6;2;20;0;0;0;1;5;4;2;28;98;4;0;24;2;22;0;0;0;2;2;12;6;0;0;15;6;3;2;
storm.trident.state.JSONTransactionalSerializer;2;2;0;0;0;0;0;0;0;2;2;8;0;0;2;0;2;0;0;0;0;0;2;2;0;1;4;2;0;1;
backtype.storm.utils.InprocMessaging;1;0;1;0;0;0;0;0;0;0;1;11;3;2;5;1;4;5;0;0;0;4;1;1;0;0;3;0;0;1;
backtype.storm.hooks.info.EmitInfo;2;0;0;0;0;0;0;0;0;0;0;4;4;0;1;0;1;0;0;0;1;1;2;2;2;0;2;0;0;0;
backtype.storm.metric.MetricsConsumerBolt;5;1;0;0;0;0;0;0;0;1;1;10;4;0;4;0;4;0;0;0;1;0;5;5;0;0;9;1;0;1;
backtype.storm.scheduler.SupervisorDetails;2;0;1;0;1;0;0;0;0;0;2;19;5;0;9;1;8;0;0;0;4;0;6;6;3;0;3;0;1;2;
backtype.storm.ui.InvalidRequestException;1;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
backtype.storm.topology.OutputFieldsGetter;1;0;1;0;0;0;0;0;0;0;1;7;1;0;5;0;5;0;0;0;2;2;4;4;0;0;19;1;0;1;
backtype.storm.generated.NotAliveException;6;2;20;0;0;0;1;5;4;2;28;98;4;0;24;2;22;0;0;0;2;2;12;6;0;0;15;6;3;2;
backtype.storm.security.auth.SimpleTransportPlugin;5;1;2;0;0;0;0;0;0;1;3;14;3;0;5;0;4;0;0;1;1;1;7;7;0;0;20;1;1;2;
backtype.storm.utils.RotatingMap;3;0;5;1;5;0;1;0;0;0;12;33;3;0;9;0;9;0;0;0;0;2;7;0;2;0;5;1;4;2;
backtype.storm.Config;6;0;3;0;0;0;0;0;0;0;3;53;226;0;38;2;36;20;0;0;2;22;40;40;6;0;7;0;0;1;
backtype.storm.generated.ExecutorSummary;8;2;88;0;0;0;1;25;4;2;116;365;17;0;49;2;47;0;0;0;4;11;15;9;0;0;15;10;15;2;
storm.trident.testing.LRUMemoryMapState;8;0;1;1;1;0;0;0;0;0;3;30;8;0;20;0;20;1;1;2;2;5;14;13;8;0;13;1;0;1;
storm.trident.operation.impl.CombinerAggregatorCombineImpl;7;0;1;0;0;0;0;0;0;0;1;7;1;0;6;0;6;0;0;0;0;0;10;10;0;0;7;0;0;1;
backtype.storm.utils.ServiceRegistry;1;0;0;0;0;0;0;0;0;0;0;7;2;3;3;0;3;3;0;0;2;0;1;1;0;0;2;0;0;0;
storm.trident.operation.impl.CombinerAggregatorInitImpl;5;0;0;0;0;0;0;0;0;0;0;2;1;0;4;0;4;0;0;0;0;0;5;5;0;0;7;0;0;0;
storm.trident.topology.MasterBatchCoordinator;9;0;17;2;8;0;0;0;0;0;27;86;20;0;18;5;13;0;0;1;0;3;10;10;2;0;24;1;5;5;
storm.trident.operation.impl.Result;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
backtype.storm.clojure.ClojureSpout;8;9;0;0;1;0;0;0;0;9;10;29;5;0;10;0;10;0;1;0;0;0;10;10;2;0;16;2;0;1;
backtype.storm.serialization.SerializationFactory;6;11;8;0;5;0;0;0;0;13;26;75;3;0;7;3;4;4;0;1;3;1;8;8;2;0;26;7;4;6;
