ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.springframework.security.authentication.event.AuthenticationFailureProxyUntrustedEvent;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.springframework.security.core.userdetails.cache.SpringCacheBasedUserCache;2;0;4;0;0;0;0;0;0;0;4;14;2;0;5;0;5;0;0;0;2;0;3;1;0;0;6;0;0;1;
org.springframework.security.core.authority.mapping.NullAuthoritiesMapper;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;3;0;0;0;
org.springframework.security.authentication.TestingAuthenticationProvider;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;2;1;1;0;2;0;0;0;
org.springframework.security.authentication.encoding.Md4;1;0;1;4;0;0;3;0;0;0;8;94;7;0;10;6;3;0;0;0;0;24;4;4;0;4;0;0;2;2;
org.springframework.security.authentication.event.AuthenticationFailureDisabledEvent;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.springframework.security.access.expression.method.MethodSecurityExpressionRoot;2;0;0;0;0;0;0;0;0;0;0;7;3;0;7;0;5;0;0;0;0;0;4;3;0;0;7;0;0;0;
org.springframework.security.authentication.TestingAuthenticationToken;2;0;0;0;0;0;0;0;0;0;0;10;3;0;5;0;5;0;0;0;1;0;7;7;1;0;4;0;0;0;
org.springframework.security.authentication.UsernamePasswordAuthenticationToken;2;0;1;0;0;0;0;0;0;0;1;15;3;0;6;0;6;0;0;0;0;1;5;5;1;0;3;1;0;1;
org.springframework.security.core.SpringSecurityCoreVersion;0;0;3;0;0;0;0;0;0;0;3;11;4;0;4;3;1;4;0;0;3;0;0;0;0;0;5;0;0;1;
org.springframework.security.core.authority.mapping.SimpleAuthorityMapper;1;0;4;0;1;0;0;0;0;0;5;19;4;0;7;1;6;0;0;0;3;2;1;1;1;0;5;0;1;2;
org.springframework.security.access.event.AbstractAuthorizationEvent;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;
org.springframework.security.authentication.AuthenticationCredentialsNotFoundException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;2;0;0;0;
org.springframework.security.access.expression.method.ExpressionBasedAnnotationAttributeFactory;1;2;2;0;0;0;0;0;0;2;4;15;3;1;4;1;3;0;0;0;5;0;1;0;0;0;6;2;0;1;
org.springframework.security.core.context.ThreadLocalSecurityContextHolderStrategy;1;0;1;0;0;0;0;0;0;0;1;8;1;0;4;0;4;0;0;0;0;0;1;0;0;0;1;0;0;1;
org.springframework.security.access.intercept.RunAsManagerImpl;5;0;2;0;1;0;0;0;0;0;3;14;2;0;8;0;8;0;0;0;2;0;5;3;2;0;12;0;1;2;
org.springframework.security.authentication.jaas.event.JaasAuthenticationFailedEvent;2;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;0;0;2;1;0;0;1;0;0;0;
org.springframework.security.core.token.DefaultToken;1;0;1;0;0;0;0;0;0;0;1;16;3;0;7;0;7;0;0;0;2;1;1;1;0;0;2;0;0;1;
org.springframework.security.authentication.event.AuthenticationFailureExpiredEvent;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.springframework.security.authentication.AnonymousAuthenticationToken;2;0;4;0;0;0;0;0;0;0;4;16;3;0;5;0;5;0;0;0;1;0;3;3;1;0;4;1;1;2;
org.springframework.security.access.annotation.Jsr250SecurityConfig;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0;0;0;1;0;0;0;0;0;3;0;0;0;
org.springframework.security.access.SecurityConfig;1;0;1;0;1;0;0;0;0;0;2;13;1;0;7;0;7;2;0;0;3;0;1;1;0;0;12;0;0;1;
org.springframework.security.core.userdetails.memory.UserAttributeEditor;0;0;5;1;0;0;0;0;0;0;6;15;0;0;1;0;1;0;0;0;1;0;0;0;0;0;4;0;1;5;
org.springframework.security.concurrent.AbstractDelegatingSecurityContextSupport;3;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;0;0;0;0;0;0;3;2;1;0;2;0;0;0;
org.springframework.security.authentication.jaas.DefaultJaasAuthenticationProvider;2;0;0;0;0;0;0;0;0;0;0;5;1;0;4;0;2;0;0;0;0;0;2;2;0;0;8;0;0;0;
org.springframework.security.authentication.AccountExpiredException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;
org.springframework.security.core.session.SessionRegistryImpl;2;0;16;0;1;0;0;0;0;0;17;46;3;0;7;0;7;0;0;0;4;1;3;2;0;0;9;0;3;2;
