ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
com.puppycrawl.tools.checkstyle.grammars.GeneratedJava14LexerTest;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;
com.puppycrawl.tools.checkstyle.grammars.InputVararg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;
B;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;
com.puppycrawl.tools.checkstyle.test6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.api.AutomaticBean;4;2;2;0;3;0;1;0;0;9;15;53;1;0;7;1;3;1;0;1;0;0;5;5;0;0;22;11;2;2;
com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationUseStyleTest;0;0;0;0;0;0;0;0;0;0;0;40;0;0;10;0;10;0;0;0;0;0;0;0;0;0;4;0;0;0;
com.puppycrawl.tools.checkstyle.checks.design.VisibilityModifierCheckTest;0;0;0;0;0;0;0;0;0;0;0;9;0;0;5;1;4;0;0;0;0;0;0;0;0;0;4;0;0;0;
com.puppycrawl.tools.checkstyle.DebugAuditAdapter;2;0;0;0;0;0;0;0;0;0;0;8;1;0;8;0;8;0;0;0;0;0;7;7;0;0;2;0;0;0;
com.puppycrawl.tools.checkstyle.api.FilterSet;3;0;2;0;1;0;0;0;0;0;3;13;1;0;8;0;7;0;0;0;0;0;4;4;0;0;2;0;1;2;
com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocUtilsTest;0;0;2;0;1;0;0;0;0;0;3;16;0;0;6;0;6;0;0;0;0;0;0;0;0;0;6;0;1;3;
