ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
net.sf.javaml.clustering.FarthestFirst;5;0;6;7;0;0;0;0;0;0;13;43;5;0;5;2;3;0;0;0;0;1;7;4;0;4;6;0;3;3;
net.sf.javaml.classification.tree.RandomTree;6;0;8;7;3;0;2;0;0;0;20;77;10;0;6;2;4;0;0;0;0;2;8;5;1;2;9;0;2;4;
net.sf.javaml.featureselection.ranking.RecursiveFeatureEliminationSVM;2;0;5;4;1;0;2;0;0;0;12;44;4;0;7;1;6;0;0;0;0;8;2;1;0;1;10;0;3;3;
net.sf.javaml.filter.RemoveAttributes;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;2;1;1;0;2;0;0;0;
net.sf.javaml.utils.Statistics;1;0;76;2;0;4;6;0;0;0;88;425;15;0;19;0;8;19;0;0;0;36;1;1;0;1;0;12;16;3;
net.sf.javaml.utils.ContingencyTables;3;0;29;51;0;0;0;0;0;0;80;289;1;0;18;2;16;18;0;0;0;8;16;16;0;16;0;0;29;7;
net.sf.javaml.clustering.evaluation.PointBiserial;2;0;0;10;0;0;0;0;0;0;10;32;1;0;3;0;3;0;0;0;0;2;2;1;0;1;3;0;2;4;
net.sf.javaml.filter.RetainAttributes;3;0;2;1;1;0;0;0;0;0;4;11;2;0;4;1;3;0;0;0;0;1;3;2;1;1;3;0;1;2;
tutorials.tools.TutorialWekaClassifier;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;1;9;0;0;0;
net.sf.javaml.utils.LogLikelihoodFunction;2;0;1;4;0;0;0;0;0;0;5;25;4;0;4;0;4;0;0;0;0;3;3;1;0;1;2;0;1;2;
net.sf.javaml.filter.normalize.NormalizeMean;2;0;2;1;1;0;0;0;0;0;4;11;2;0;2;0;2;0;0;0;0;0;2;0;0;0;4;1;0;1;
net.sf.javaml.distance.fastdtw.util.Arrays;2;0;9;19;0;0;0;0;0;0;28;86;0;0;21;0;21;20;0;0;3;24;2;2;0;0;2;0;9;2;
libsvm.GridSearch;9;0;6;3;1;0;0;0;0;0;10;39;10;0;3;1;2;0;0;0;0;1;7;5;0;2;6;0;2;3;
net.sf.javaml.matrix.Matrix;0;2;0;0;0;0;0;0;0;2;2;6;0;0;5;0;5;1;0;0;0;7;0;0;0;0;1;0;1;2;
net.sf.javaml.classification.bayes.AbstractBayesianClassifier_compact;3;0;7;3;7;0;1;0;0;0;18;67;13;0;15;5;8;0;0;0;0;6;6;1;1;0;7;0;3;4;
tutorials.tools.TutorialWekaClusterer;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;1;6;0;0;0;
net.sf.javaml.tools.weka.WekaClusterer;2;1;0;1;1;0;1;0;0;1;4;15;1;0;2;0;2;0;0;0;0;0;2;1;0;0;7;1;1;2;
tutorials.featureselection.TutorialFeatureSubsetSelection;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;0;1;1;0;1;5;0;0;0;
net.sf.javaml.core.exception.TrainingRequiredException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
net.sf.javaml.distance.fastdtw.dtw.FastDTW;7;0;2;0;0;0;0;0;0;0;2;10;1;0;7;1;6;6;0;0;0;4;12;0;0;0;2;0;0;1;
tutorials.tools.TutorialSampling;1;0;0;1;0;0;0;0;0;0;1;4;0;0;1;0;1;1;0;0;0;0;1;1;0;1;10;0;0;1;
net.sf.javaml.distance.fastdtw.FastDTW;1;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;2;0;0;0;0;1;2;0;0;0;4;0;0;0;
net.sf.javaml.classification.bayes.BayesKSolution;4;0;0;0;0;0;0;0;0;0;0;6;2;0;5;0;0;0;0;0;0;0;4;2;2;0;1;0;0;0;
net.sf.javaml.distance.MinkowskiDistance;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
net.sf.javaml.distance.JaccardIndexDistance;1;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;2;0;0;0;0;0;2;0;0;0;1;0;0;0;
net.sf.javaml.core.DenseInstance;6;0;8;4;2;0;0;0;0;0;14;58;2;0;24;1;23;0;0;0;0;3;12;12;2;2;8;1;2;3;
net.sf.javaml.distance.fastdtw.Abstraction;10;0;10;4;0;0;0;0;0;0;14;57;2;0;4;1;3;2;0;0;0;1;6;1;0;1;10;0;2;3;
tutorials.classification.TutorialEvaluateDataset;1;0;0;0;1;0;0;0;0;0;1;3;0;0;1;0;1;1;0;0;0;0;1;1;0;1;8;0;0;1;
net.sf.javaml.distance.AbstractCorrelation;0;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;
net.sf.javaml.distance.AbstractDistance;0;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;
net.sf.javaml.tools.weka.ToWekaUtils;2;0;4;2;2;0;0;0;0;0;8;29;3;0;4;0;4;0;0;0;0;1;2;0;0;0;7;0;1;2;
net.sf.javaml.classification.meta.Bagging;5;0;2;2;2;0;0;0;0;0;6;23;7;0;6;0;6;0;0;0;0;2;6;3;0;2;9;0;1;4;
net.sf.javaml.filter.missingvalue.ReplaceWithValue;1;0;1;1;0;0;0;0;0;0;2;5;1;0;2;0;2;0;0;0;0;1;1;0;0;0;2;0;1;2;
net.sf.javaml.utils.GammaFunction;0;0;22;0;0;0;5;0;0;0;27;88;1;0;3;0;3;3;0;0;0;3;0;0;0;0;0;8;5;3;
net.sf.javaml.core.kdtree.PriorityQueue;1;0;5;2;0;0;1;0;0;0;8;52;6;0;13;4;9;0;0;0;0;7;1;1;0;0;0;0;1;3;
net.sf.javaml.classification.AbstractClassifier;2;0;1;0;2;0;0;0;0;0;3;11;2;0;3;0;3;0;0;0;0;0;3;0;0;0;6;0;1;2;
net.sf.javaml.distance.fastdtw.dtw.ExpandedResWindow;9;0;3;2;0;0;0;0;0;0;5;17;0;0;1;0;1;0;0;0;0;1;5;0;0;0;3;0;1;2;
net.sf.javaml.distance.JaccardIndexSimilarity;1;0;0;2;0;0;0;0;0;0;2;11;1;0;1;0;1;0;0;0;0;0;2;0;0;0;3;0;0;1;
net.sf.javaml.clustering.evaluation.SumOfSquaredErrors;2;0;0;3;0;0;0;0;0;0;3;12;1;0;4;0;4;0;0;0;0;2;2;1;0;1;3;0;1;3;
net.sf.javaml.utils.ArrayUtils;3;0;11;17;2;0;3;0;0;0;33;102;0;0;23;2;21;23;0;0;0;8;31;31;0;30;1;1;7;2;
tutorials.classification.TutorialCrossValidation;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;0;1;1;0;1;8;0;0;0;
net.sf.javaml.filter.instance.ReplaceValueFilter;2;0;1;0;1;0;0;0;0;0;2;5;1;0;2;0;2;0;0;0;0;0;3;2;0;0;2;0;1;2;
net.sf.javaml.classification.tree.RandomForest;3;0;1;1;0;0;0;0;0;0;2;17;6;0;7;0;7;0;0;0;0;5;4;1;0;0;7;0;0;1;
net.sf.javaml.distance.NormDistance;1;0;0;1;0;0;0;0;0;0;1;7;2;0;3;0;3;0;0;0;0;1;2;0;0;0;1;0;0;1;
net.sf.javaml.clustering.SOM;10;0;15;24;1;0;0;0;0;0;40;227;33;0;49;44;5;0;0;5;7;43;34;21;1;20;9;0;12;5;
net.sf.javaml.featureselection.subset.GreedyForwardSelection;3;0;4;1;0;0;1;0;0;0;6;20;3;0;5;1;4;0;0;0;0;1;4;0;0;0;7;0;1;4;
net.sf.javaml.distance.SpearmanFootruleDistance;2;0;2;1;0;0;0;0;0;0;3;11;1;0;3;0;3;0;0;0;0;0;4;0;0;0;2;1;0;1;
net.sf.javaml.distance.MaxProductSimilarity;1;0;2;1;0;0;0;0;0;0;3;7;1;0;1;0;1;0;0;0;0;0;2;0;0;0;1;0;1;2;
net.sf.javaml.clustering.evaluation.Gamma;2;0;3;7;0;0;0;0;0;0;10;23;1;0;3;0;3;0;0;0;0;2;2;1;0;1;3;0;2;5;
net.sf.javaml.distance.fastdtw.timeseries.SineWave;0;0;0;1;0;0;0;0;0;0;1;4;1;0;1;0;1;0;0;0;0;3;0;0;0;0;1;0;0;1;
tutorials.filter.Tutorial3BinMinimalEntropyPartitioning;6;0;1;1;1;0;0;0;0;0;3;21;0;0;2;1;1;2;0;0;0;2;3;1;0;1;7;0;1;2;
net.sf.javaml.clustering.AQBC;5;0;32;27;4;0;1;0;0;0;64;209;12;0;19;13;5;0;0;1;0;15;20;16;10;6;11;1;14;5;
net.sf.javaml.distance.RBFKernelDistance;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;
net.sf.javaml.featureselection.scoring.GainRatio;1;0;0;0;1;0;0;0;0;0;1;7;2;0;3;0;3;0;0;0;0;1;1;0;0;0;8;0;0;1;
net.sf.javaml.filter.missingvalue.KNearestNeighbors;2;0;3;2;2;0;0;0;0;0;7;15;1;0;4;1;3;0;0;0;0;1;4;0;0;0;6;0;1;4;
net.sf.javaml.core.kdtree.HPoint;2;0;1;4;0;0;0;0;0;0;5;20;1;0;7;0;1;2;0;0;0;1;6;1;0;1;0;0;1;2;
net.sf.javaml.distance.ManhattanDistance;1;0;1;1;0;0;0;0;0;0;2;6;1;0;1;0;1;0;0;0;0;0;2;0;0;0;1;1;0;1;
net.sf.javaml.filter.discretize.EqualWidthBinning;2;0;2;0;1;0;0;0;0;0;3;13;4;0;5;0;5;0;0;0;0;1;3;0;0;0;6;1;0;1;
net.sf.javaml.utils.Polynomial;0;0;0;2;0;0;0;0;0;0;2;10;0;0;3;0;2;2;0;0;0;6;0;0;0;0;0;0;0;1;
net.sf.javaml.distance.RBFKernel;1;0;1;1;0;0;0;0;0;0;2;9;2;0;4;1;3;0;0;0;0;1;4;0;0;0;1;0;0;1;
libsvm.LibSVM;6;0;2;13;1;0;0;0;0;0;16;88;7;0;13;3;10;2;1;0;1;0;9;4;0;1;4;0;4;5;
net.sf.javaml.tools.weka.WekaAttributeSelection;3;2;0;1;0;0;0;0;0;2;3;22;10;0;5;0;5;0;0;0;0;2;3;2;0;0;12;0;0;1;
net.sf.javaml.core.Complex;1;0;0;0;0;0;0;0;0;0;0;17;3;0;12;0;12;3;0;0;0;4;8;0;0;0;0;0;0;0;
tutorials.filter.Tutorial4BinMinimalEntropyPartitioning;6;0;1;1;1;0;0;0;0;0;3;21;0;0;2;1;1;2;0;0;0;1;3;1;0;1;7;0;1;2;
net.sf.javaml.featureselection.subset.GreedyBackwardElimination;3;0;5;2;0;0;1;0;0;0;8;28;4;0;5;1;4;0;0;0;0;1;4;0;0;0;7;0;1;4;
net.sf.javaml.distance.dtw.DTWSimilarity;2;0;11;12;0;0;1;0;0;0;24;52;1;0;3;2;1;0;0;0;0;3;4;2;0;2;3;0;7;6;
libsvm.SelfOptimizingLinearLibSVM;2;1;0;1;1;0;0;0;0;1;3;26;7;0;10;0;10;0;0;0;0;6;3;0;0;0;7;0;1;2;
net.sf.javaml.distance.NormalizedEuclideanDistance;2;0;0;1;0;0;0;0;0;0;1;7;2;0;3;1;2;0;0;0;0;2;6;0;0;0;4;0;0;1;
net.sf.javaml.clustering.evaluation.HybridPairwiseSimilarities;1;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;2;1;1;0;1;1;0;0;0;
net.sf.javaml.core.kdtree.NearestNeighborList;1;0;3;0;0;0;0;0;0;0;3;18;4;0;8;0;8;0;0;0;0;2;1;1;0;0;0;0;0;1;
net.sf.javaml.tools.data.ARFFHandler;1;1;5;1;1;0;0;0;0;1;8;23;0;0;2;0;2;2;0;0;0;1;2;2;0;0;6;0;1;5;
net.sf.javaml.distance.fastdtw.dtw.LinearWindow;7;0;1;1;0;0;0;0;0;0;2;9;1;0;2;0;2;0;0;0;0;1;4;0;0;0;1;0;1;2;
net.sf.javaml.distance.fastdtw.dtw.WarpPath;1;1;8;6;0;0;1;0;0;2;17;58;2;0;18;0;18;0;0;0;1;8;1;1;0;0;8;6;3;4;
net.sf.javaml.tools.Serial;2;2;0;0;0;0;0;0;0;2;2;12;0;0;4;0;4;4;0;0;3;0;2;2;0;0;8;0;0;1;
